 
Time_us,Sample
73654160,2038
73656952,2040
73659656,2032
73662364,2011
73665152,2050
73667856,2047
73670552,2011
73673256,1997
73675960,2027
73678656,2033
73681452,2023
73684156,2056
73686856,2035
73689560,2056
73692356,2001
73695052,1984
73697756,2045
73700552,2039
73703260,2056
73705952,2016
73708656,2039
73711356,2016
73714152,1992
73716856,2018
73719556,2041
73722260,2028
73725056,2021
73727764,2034
73730552,2005
73733264,1981
73735960,2001
73738756,1999
73741456,2030
73744164,2047
73746852,2007
73749568,2010
73752264,2027
73754964,2005
73757740,2030
73760464,2003
73763156,1999
73765852,2045
73768552,2009
73771256,2042
73773960,2050
73776664,1989
73779368,2035
73782152,1997
73784856,2028
73787556,2021
73790252,2018
73792956,1988
73795664,2029
73798452,2029
73801156,2025
73803868,2002
73806656,2027
73809356,2013
73812152,2062
73814860,2033
73817564,2042
73820356,2002
73823064,2032
73825768,2030
73828564,2036
73831260,2015
73834052,2009
73836756,2034
73839464,2005
73842164,2011
73844960,2049
73847656,2019
73850356,2053
73853060,2024
73855756,2002
73858552,2041
73861256,2003
73863964,2039
73866668,2046
73869460,2047
73872160,2018
73874952,1997
73877652,2032
73880360,2054
73883064,2028
73885860,1991
73888460,2017
73891256,2029
73894052,2035
73896740,2007
73899464,1962
73902240,1981
73904956,2014
73907660,2042
73910364,1994
73913152,2031
73915856,2015
73918652,2017
73921360,2039
73924056,2032
73926756,2019
73929452,2031
73932156,2024
73934952,2027
73937564,2039
73940352,2063
73942964,2007
73945760,2044
73948440,2000
73951156,2057
73953860,2045
73956560,2045
73959264,2037
73962040,2036
73964752,1998
73967368,1998
73970164,1999
73972856,1989
73975556,2042
73978260,1996
73980960,2044
73983660,2027
73986456,1994
73989252,1999
73991864,2014
73994568,2025
73997360,2024
74000056,2038
74002760,2017
74005456,2044
74008252,2047
74010952,2037
74013660,2034
74016356,2062
74019056,2031
74021764,2017
74024540,2025
74027252,2018
74029868,2048
74032664,2021
74035440,2029
74038156,2031
74040860,2022
74043560,2015
74046256,2012
74049052,2024
74051764,2051
74054452,2043
74057156,2064
74059952,2033
74062660,2039
74065364,2015
74068156,2042
74070864,2011
74073640,2038
74076364,2040
74079060,2017
74081764,2044
74084556,1991
74087252,2039
74089956,2055
74092656,2022
74095352,2057
74098056,2012
74100852,2030
74103560,2001
74106264,1984
74109060,2021
74111756,1989
74114552,2047
74117268,2031
74119964,1990
74122752,2002
74125464,2039
74128160,2013
74130852,2007
74133540,2018
74136256,2035
74138960,2022
74141664,2056
74144368,2044
74147160,1998
74149860,2013
74152560,2049
74155356,2017
74158064,2050
74160852,2026
74163564,2047
74166260,2046
74168956,2038
74171656,2038
74174356,2021
74177060,2028
74179760,2012
74182460,1999
74185160,2025
74187956,1972
74190656,2039
74193360,2005
74196060,2036
74198760,2031
74201460,2008
74204256,2016
74206952,2001
74209656,2013
74212352,2031
74215056,1993
74217756,2040
74220456,2018
74223252,2027
74225956,1981
74228664,1998
74231368,2014
74234152,2051
74236860,2045
74239564,2035
74242364,2015
74245060,2048
74247764,2001
74250464,1994
74253252,2036
74255956,2015
74258752,2031
74261460,2062
74264164,2023
74266952,2013
74269564,2027
74272356,2047
74275060,2009
74277756,2029
74280460,2006
74283256,1972
74285960,1990
74288664,1996
74291460,2039
74294156,2003
74296868,2047
74299652,2043
74302360,1965
74305064,2043
74307856,2045
74310552,2005
74313256,2012
74316052,2034
74318760,2043
74321452,2009
74324156,2037
74326852,2017
74329556,2027
74332260,2025
74334956,1987
74337752,1993
74340456,2023
74343156,2025
74345856,2022
74348652,2032
74351268,2018
74354064,1998
74356852,2010
74359464,2047
74362260,1989
74364964,2035
74367752,2009
74370456,2035
74373160,2019
74375856,2044
74378556,2047
74381264,1981
74383968,2037
74386764,2041
74389460,2031
74392164,2047
74394960,2010
74397656,2047
74400368,2002
74403160,2032
74405856,2047
74408652,1969
74411352,2026
74413968,2005
74416752,2046
74419452,2041
74422160,2014
74424864,1983
74427556,2039
74430252,2021
74432956,2023
74435656,2004
74438352,2032
74441056,2005
74443764,2061
74446552,2031
74449252,2017
74451960,2027
74454656,2036
74457360,2028
74460056,2044
74462852,2057
74465556,2031
74468264,2062
74470964,1996
74473740,2052
74476364,2028
74479160,2005
74481864,1980
74484652,2034
74487356,2031
74490060,2033
74492760,2021
74495556,2010
74498260,2013
74500956,1999
74503752,2019
74506456,2054
74509164,2000
74511864,2019
74514640,2048
74517356,2001
74520064,2039
74522856,2033
74525556,2023
74528352,2038
74531052,2022
74533752,2037
74536456,2008
74539252,2016
74541960,2048
74544664,2021
74547452,2029
74550156,2015
74552860,1998
74555560,2007
74558260,2004
74561052,2023
74563768,2049
74566464,2038
74569164,2011
74571960,2025
74574656,2053
74577360,2020
74580060,2021
74582756,2018
74585552,2024
74588256,2039
74590964,1997
74593752,2016
74596464,2051
74599164,2005
74601960,2018
74604660,2010
74607368,2016
74610164,2029
74612952,2033
74615660,2019
74618364,1997
74621152,2032
74623768,2008
74626564,2039
74629256,2062
74631964,2016
74634740,2026
74637464,2054
74640164,2003
74642956,2005
74645660,2008
74648360,2035
74651152,2056
74653856,2028
74656552,1997
74659256,1994
74661960,1997
74664656,1961
74667360,2053
74670064,2036
74672864,2014
74675556,2051
74678264,2054
74681052,2022
74683756,1964
74686552,1997
74689252,1981
74691956,2028
74694752,2029
74697440,2015
74700156,2015
74702860,2051
74705556,1984
74708252,2047
74710960,2004
74713656,1999
74716356,2043
74719052,2037
74721756,2041
74724460,2043
74727156,2022
74729860,2035
74732652,1996
74735360,2049
74738064,2033
74740860,2038
74743560,2045
74746356,2036
74749060,2039
74751760,1977
74754464,2012
74757256,2054
74759964,1981
74762668,2014
74765460,2021
74768156,2002
74770952,2028
74773664,2078
74776364,2008
74779160,2039
74781864,1985
74784656,2019
74787356,2022
74790060,2009
74792756,1979
74795460,2018
74798256,1992
74800964,2037
74803664,2027
74806460,2002
74809156,2001
74811860,2040
74814560,2035
74817256,1992
74819960,2034
74822664,2027
74825452,2016
74828156,2050
74830856,1996
74833556,2066
74836260,2011
74838864,2006
74841660,2009
74844364,2058
74847152,1995
74849860,2023
74852560,2022
74855260,1995
74858056,2051
74860756,2050
74863456,2017
74866240,2035
74868952,2011
74871660,2015
74874368,1979
74877152,1993
74879840,2013
74882556,1995
74885260,2024
74887956,2027
74890656,1995
74893452,2030
74896140,2033
74898864,1999
74901468,2011
74904264,2038
74906956,2019
74909664,2045
74912440,2060
74915164,2026
74917864,2037
74920660,2013
74923364,2006
74926060,2020
74928764,2024
74931556,2029
74934256,2002
74936960,2021
74939660,2018
74942360,2005
74945156,1996
74947860,2014
74950560,2019
74953352,2056
74956060,2033
74958756,2026
74961552,2046
74964256,2032
74966952,2025
74969656,2037
74972452,2051
74975160,2020
74977864,2021
74980660,2025
74983356,1987
74986140,2009
74988864,2018
74991560,2010
74994360,2021
74997064,2038
74999764,2013
75002468,2031
75005264,2007
75007964,2000
75010752,1992
75013452,2018
75016160,2060
75018864,2039
75021660,2031
75024360,1970
75027064,2059
75029860,2003
75032560,2032
75035264,2060
75037960,2044
75040740,2049
75043464,2041
75046156,2034
75048856,2031
75051560,2004
75054352,2011
75057060,2022
75059764,2040
75062560,1992
75065256,2010
75068052,2011
75070756,2027
75073452,2025
75076156,2039
75078860,2011
75081568,2055
75084352,2006
75087056,2011
75089756,2028
75092460,2054
75095256,2022
75097964,1993
75100740,2057
75103452,2064
75106164,2025
75108940,2026
75111656,2014
75114364,2001
75117152,2046
75119856,2000
75122552,2044
75125260,2030
75128056,2016
75130764,1999
75133552,1977
75136256,2017
75138964,2039
75141740,1965
75144456,2016
75147164,2036
75149952,2000
75152656,1984
75155352,2002
75158056,2070
75160856,2005
75163564,1973
75166352,2027
75169056,2052
75171752,2003
75174456,1983
75177160,2031
75179860,2037
75182564,2026
75185360,2042
75188056,2034
75190852,1997
75193560,2011
75196260,2028
75199056,2007
75201760,2068
75204460,2038
75207256,2045
75209956,2000
75212656,2023
75215360,2015
75218060,2047
75220760,2072
75223460,2005
75226256,2017
75228964,2018
75231664,2015
75234464,2038
75237152,2040
75239856,2021
75242652,1987
75245264,1975
75248064,2009
75250768,2032
75253556,1999
75256252,2025
75259052,1987
75261740,2058
75264456,1996
75267252,2030
75269864,2051
75272664,2020
75275368,2014
75278064,2040
75280852,2026
75283564,2037
75286264,2027
75289052,2044
75291764,2058
75294452,2023
75297156,2034
75299860,2003
75302556,2032
75305260,2046
75307964,2036
75310764,2052
75313460,2005
75316164,2024
75318960,1989
75321656,1983
75324364,2035
75327164,1994
75329856,2009
75332556,2031
75335260,2056
75338056,2000
75340764,2029
75343552,2016
75346256,2022
75348952,1958
75351660,2019
75354456,2030
75357152,2013
75359860,2046
75362564,2044
75365352,1991
75368056,2040
75370756,2071
75373452,2026
75376156,2010
75378952,2028
75381640,2063
75384364,2014
75387152,2059
75389768,2032
75392564,2013
75395340,2018
75398056,2014
75400760,2036
75403556,2050
75406264,2030
75408968,2022
75411760,2007
75414460,1969
75417252,2020
75419956,2032
75422652,2029
75425356,1974
75428060,2029
75430756,2021
75433552,2013
75436256,2036
75438964,2065
75441752,1990
75444456,2018
75447152,2022
75449856,2023
75452652,2013
75455360,1990
75458064,2023
75460840,2058
75463556,2066
75466264,2013
75469056,2008
75471756,2027
75474460,2041
75477252,2030
75479964,1979
75482668,2033
75485452,2017
75488160,1986
75490864,2020
75493660,1992
75496360,2023
75499152,1970
75501860,1997
75504560,2026
75507356,2042
75510060,2029
75512764,2056
75515564,2011
75518260,2025
75521040,1992
75523764,1983
75526456,2008
75529164,2014
75531960,2047
75534664,2039
75537360,2003
75540156,2045
75542860,2018
75545564,2036
75548360,1993
75551056,2021
75553760,2009
75556556,2000
75559260,2000
75561960,2037
75564664,2039
75567460,2035
75570156,2041
75572952,2001
75575656,2047
75578352,1984
75581056,2024
75583760,1995
75586460,2044
75589256,1993
75591960,2035
75594660,2042
75597456,1981
75600160,2006
75602856,2039
75605560,1979
75608356,2001
75611064,2007
75613768,2008
75616564,2010
75619260,2026
75621964,2026
75624760,2059
75627456,2004
75630252,2027
75632956,2007
75635664,2004
75638368,2020
75641164,2024
75643864,2028
75646568,1994
75649356,2032
75652064,2042
75654768,2080
75657564,1962
75660260,2041
75663060,2063
75665764,2051
75668464,2016
75671260,2007
75673956,2045
75676664,2051
75679440,2001
75682152,1988
75684852,2024
75687556,2033
75690260,2009
75692960,2008
75695752,2043
75698460,2035
75701064,2035
75703860,2011
75706564,1999
75709264,1974
75712060,2000
75714764,2029
75717556,2019
75720260,1982
75722960,2007
75725664,2039
75728464,2046
75731252,2051
75733960,2032
75736668,2042
75739464,2016
75742164,1989
75744952,2026
75747656,2051
75750364,2019
75753152,1997
75755856,2067
75758564,2018
75761352,1999
75764056,2003
75766752,2049
75769456,2021
75772160,2017
75774940,2048
75777656,2059
75780356,1999
75783056,2057
75785760,1975
75788460,2010
75791160,2007
75793956,2020
75796656,2020
75799352,2065
75802056,2002
75804852,2054
75807468,2028
75810252,2032
75812968,2034
75815656,2057
75818360,1956
75821064,2007
75823760,1975
75826464,2026
75829260,2028
75831956,2057
75834660,2050
75837264,2036
75840064,2025
75842852,2044
75845464,2027
75848260,2028
75850964,2019
75853752,1989
75856460,2029
75859252,2042
75861960,2034
75864664,1982
75867460,2051
75870160,1996
75872956,2043
75875660,2033
75878364,1991
75881164,2015
75883856,2029
75886552,2000
75889256,2006
75891960,2037
75894660,2049
75897456,2033
75900160,2025
75902856,2025
75905652,2001
75908356,2028
75911064,1991
75913852,1984
75916556,2029
75919252,2038
75921960,2013
75924752,2044
75927460,2023
75930168,2008
75932952,2014
75935568,1993
75938352,2016
75941060,2002
75943756,2062
75946460,2030
75949256,2051
75951956,2048
75954660,2031
75957456,2031
75960156,2030
75962860,2051
75965656,2014
75968356,2021
75971060,2021
75973856,2037
75976552,2017
75979260,2014
75982056,2025
75984764,2012
75987540,1959
75990256,2016
75992964,2005
75995752,2058
75998456,2046
76001156,2009
76003860,2043
76006652,2034
76009360,2022
76012064,2050
76014852,2000
76017560,2046
76020252,2013
76022960,2014
76025656,1997
76028368,2072
76031164,2001
76033864,1994
76036656,2032
76039268,1985
76041960,2044
76044756,2038
76047460,2034
76050156,2066
76052952,2008
76055668,2038
76058356,2022
76061060,2046
76063760,2034
76066456,2031
76069160,2055
76071864,2041
76074652,2026
76077356,2012
76080064,1993
76082768,2021
76085552,2016
76088260,2007
76090964,2065
76093760,2017
76096456,2015
76099156,2040
76101860,2030
76104560,2051
76107356,2037
76110060,2028
76112756,2035
76115552,2032
76118256,2035
76120952,2036
76123660,2025
76126452,2079
76129164,2005
76131868,2049
76134652,2021
76137360,2037
76140064,2011
76142840,2041
76145560,2020
76148264,2007
76151056,1994
76153764,2065
76156552,2016
76159256,2001
76161956,2029
76164656,1986
76167360,2034
76170060,2055
76172856,2023
76175556,2030
76178256,2057
76180960,2031
76183756,2007
76186464,2050
76189164,2025
76191960,2021
76194660,1987
76197452,2007
76200156,1992
76202852,2019
76205556,2023
76208352,2034
76211060,2015
76213752,2015
76216456,2000
76219152,2028
76221856,2066
76224560,2016
76227256,2019
76229956,2040
76232652,2019
76235356,2000
76238060,2009
76240756,1994
76243552,2000
76246256,1989
76248964,2050
76251752,2029
76254456,2003
76257152,2013
76259856,2045
76262652,2022
76265264,2058
76268052,2017
76270752,2005
76273460,2011
76276164,2025
76278964,2043
76281660,2061
76284456,2050
76287160,2001
76289860,2011
76292656,2032
76295360,2016
76298056,2026
76300852,2034
76303556,2055
76306264,2003
76309052,2060
76311752,2037
76314452,2031
76317156,2060
76319952,2031
76322664,2052
76325364,1984
76328152,1982
76330860,2024
76333564,2001
76336352,2054
76339060,2021
76341768,2032
76344552,2030
76347260,1997
76349964,2018
76352752,2014
76355364,2077
76358160,2032
76360864,2005
76363656,2009
76366356,1975
76369040,2036
76371664,2018
76374460,2044
76377164,2019
76379852,2030
76382556,2069
76385264,2029
76388064,2021
76390756,2046
76393464,2026
76396168,2028
76398964,2009
76401660,2039
76404456,2000
76407152,2027
76409864,2029
76412564,2001
76415360,2037
76418064,2021
76420760,2028
76423556,2008
76426260,2015
76428960,2016
76431660,2020
76434364,2056
76437164,1995
76439856,2047
76442556,2057
76445260,2044
76448052,1996
76450760,2012
76453464,2071
76456252,2027
76458960,2007
76461652,2037
76464356,2044
76467056,1977
76469852,2029
76472556,2046
76475256,1978
76477960,2031
76480756,2018
76483452,2008
76486156,1999
76488952,1986
76491664,2047
76494368,2014
76497152,2001
76499860,2000
76502564,2055
76505352,2043
76508060,2048
76510764,1989
76513552,2022
76516260,1995
76518952,2062
76521660,2015
76524356,2044
76527060,2027
76529856,2043
76532556,2048
76535260,2010
76538056,2021
76540752,2025
76543460,2037
76546256,2036
76548952,2039
76551656,2032
76554456,2038
76557164,2029
76559868,2032
76562652,1990
76565364,2007
76568068,2018
76570852,2015
76573564,2013
76576340,1995
76579052,2030
76581764,2054
76584552,2035
76587256,2025
76589956,2031
76592660,2054
76595456,2007
76598164,2045
76600952,2050
76603656,2053
76606352,2019
76609056,2014
76611760,2052
76614460,2012
76617256,2040
76619960,2053
76622660,2015
76625364,2019
76628152,2040
76630852,2047
76633556,2054
76636264,2005
76639052,2025
76641756,2024
76644464,2014
76647252,2023
76649956,2015
76652660,2048
76655360,2004
76658156,2011
76660860,1993
76663560,2079
76666360,2002
76669064,2027
76671856,2016
76674552,1963
76677260,2033
76679956,2045
76682660,2007
76685364,2074
76688156,1986
76690860,1997
76693656,2031
76696364,2056
76699152,2029
76701856,2056
76704564,2002
76707340,2036
76710068,2033
76712764,2074
76715552,1989
76718260,1996
76720864,2016
76723660,2048
76726364,2040
76729156,2108
76731860,2016
76734656,2019
76737356,2011
76740060,2042
76742764,1995
76745556,2030
76748264,2023
76751060,2103
76753760,2001
76756556,2055
76759264,2002
76762052,2024
76764756,1998
76767464,2062
76770164,2045
76772960,2002
76775752,2035
76778460,2046
76781240,1990
76783956,2020
76786656,2028
76789360,1989
76792156,2036
76794856,2022
76797564,2016
76800364,2027
76803056,2037
76805840,2047
76808540,1998
76811256,2048
76813956,2003
76816660,2017
76819356,2017
76822064,2030
76824840,2041
76827556,1994
76830260,2039
76832960,1980
76835564,1985
76838360,2093
76841060,2009
76843764,1992
76846560,1999
76849264,2019
76851960,2006
76854756,2045
76857456,2007
76860152,2050
76862856,2030
76865652,2034
76868264,1998
76870964,2027
76873756,2028
76876456,1994
76879160,2044
76881856,2037
76884556,2031
76887260,2051
76889956,2035
76892668,2060
76895452,2010
76898160,2028
76900864,2003
76903656,2000
76906352,2040
76909056,2018
76911756,2033
76914456,2037
76917160,2048
76919860,2035
76922556,2004
76925260,2004
76927964,2039
76930764,2117
76933456,2033
76936160,2026
76938956,2059
76941660,2000
76944356,2037
76947152,1994
76949856,1979
76952564,2015
76955360,2039
76958064,2043
76960764,2038
76963464,1996
76966260,2032
76968964,2001
76971664,2052
76974460,1992
76977160,2030
76979952,2012
76982656,1986
76985452,2046
76988064,2046
76990864,2014
76993652,1970
76996360,2021
76999064,1987
77001768,2061
77004464,2013
77007260,2041
77009964,2004
77012740,2008
77015464,1995
77018068,2021
77020852,2015
77023564,2015
77026264,2039
77028964,2045
77031760,2048
77034456,2046
77037160,2010
77039860,2029
77042560,2010
77045352,2015
77048056,2001
77050764,2005
77053468,2034
77056252,2018
77058956,1986
77061564,2059
77064360,2022
77067056,2010
77069852,2000
77072564,2034
77075260,2011
77077964,1993
77080760,2012
77083456,2029
77086160,1979
77088952,2025
77091660,2028
77094364,2011
77097160,2004
77099856,2052
77102560,2060
77105352,2000
77108052,2027
77110764,2020
77113552,2023
77116260,2037
77118964,2046
77121752,2011
77124456,2023
77127160,2052
77129956,2032
77132664,2022
77135368,2038
77138152,1974
77140860,2020
77143552,2035
77146256,2031
77148956,2010
77151660,2019
77154452,1991
77157152,2013
77159856,1987
77162652,2036
77165268,2033
77168052,2056
77170840,2028
77173464,1989
77176168,2023
77178864,2020
77181660,2034
77184352,2036
77187060,2054
77189764,2053
77192560,2040
77195256,2045
77198052,1998
77200756,1992
77203552,2007
77206164,2032
77208964,2044
77211740,1995
77214356,2027
77217060,2019
77219756,1993
77222460,2037
77225160,2026
77227940,1999
77230652,2032
77233356,2001
77236056,1989
77238756,2010
77241460,2014
77244160,2021
77246860,2030
77249656,2021
77252352,1994
77255056,2052
77257760,2031
77260456,2039
77263160,2001
77265864,2032
77268660,2016
77271352,2016
77274064,2036
77276764,2011
77279564,2022
77282264,2052
77285052,2046
77287756,2007
77290452,2026
77293156,2047
77295860,2003
77298556,2055
77301352,2032
77304056,2026
77306756,2040
77309552,2031
77312256,2047
77314964,2032
77317740,1999
77320452,2010
77323160,2003
77325864,2008
77328652,1940
77331356,2019
77334064,2021
77336856,2021
77339556,2051
77342256,2018
77344960,2010
77347656,2042
77350452,2029
77353156,2039
77355852,2009
77358556,2010
77361260,2009
77363956,2019
77366752,2003
77369464,2048
77372164,2042
77374952,2043
77377652,2016
77380360,2052
77383052,1987
77385852,2020
77388464,2047
77391252,2008
77393968,2034
77396656,2012
77399360,2043
77402056,2018
77404760,2037
77407552,2027
77410264,1974
77413052,2019
77415756,2029
77418460,2069
77421256,2046
77423868,1990
77426656,1992
77429360,2040
77432156,1997
77434760,2044
77437556,2011
77440264,2054
77442968,2058
77445752,2050
77448456,1989
77451160,2006
77453864,1998
77456640,2021
77459356,1987
77462060,1998
77464856,2024
77467552,1995
77470256,2030
77472960,1998
77475656,2020
77478440,2024
77481164,2048
77483840,2055
77486552,2021
77489256,2012
77491956,2013
77494660,2036
77497260,2034
77499964,2027
77502740,2012
77505456,2039
77508164,2015
77510864,1998
77513652,2019
77516356,1997
77519156,2009
77521852,2052
77524556,1975
77527256,2041
77529956,2028
77532656,2041
77535360,2013
77538060,2055
77540852,2044
77543556,2070
77546256,2032
77549040,2001
77551764,2040
77554464,2020
77557252,2055
77559956,2020
77562656,2009
77565452,2052
77568156,2019
77570864,2019
77573640,2025
77576364,2021
77579064,2018
77581860,1989
77584564,2047
77587264,2029
77589964,2015
77592764,2045
77595460,2028
77598164,2018
77600964,2051
77603660,2054
77606364,2009
77609160,2031
77611860,2035
77614656,2023
77617360,2007
77620060,2036
77622856,2035
77625556,2006
77628256,1994
77630960,2012
77633756,2018
77636464,2021
77639168,2049
77641952,2002
77644660,2020
77647364,2024
77650160,2018
77652860,2035
77655656,2028
77658360,2016
77661056,2057
77663852,2028
77666556,1999
77669252,2010
77671956,2043
77674660,2047
77677360,1994
77680156,2031
77682860,1987
77685556,2022
77688352,1989
77691056,2050
77693756,2021
77696364,2043
77699160,2029
77701860,2029
77704652,2034
77707356,2047
77710056,2008
77712852,1992
77715552,2015
77718264,2056
77721052,1989
77723768,1996
77726464,2012
77729264,2021
77732040,1987
77734760,2021
77737464,2053
77740260,2034
77742960,2031
77745756,2011
77748460,2055
77751160,2024
77753864,2047
77756660,1976
77759356,2041
77762052,2039
77764756,1999
77767360,2004
77770156,2033
77772864,2022
77775652,2018
77778356,2012
77781060,2020
77783756,2001
77786552,2038
77789352,2016
77792052,2026
77794756,2047
77797460,2031
77800156,2036
77802860,1994
77805656,2016
77808356,1996
77810964,2049
77813756,2033
77816452,2017
77819160,2039
77821764,2047
77824564,2000
77827268,1998
77830056,2001
77832756,2026
77835460,2016
77838156,2040
77840952,2030
77843656,2004
77846364,2038
77849064,1999
77851860,2042
77854560,2007
77857356,2013
77860056,2057
77862764,2006
77865468,2033
77868252,1997
77870868,2005
77873664,2045
77876452,2033
77879160,2008
77881864,1966
77884656,2021
77887356,2042
77890060,1992
77892856,2017
77895564,2042
77898268,2035
77901052,2028
77903760,2056
77906464,2054
77909156,2006
77911852,2026
77914560,2025
77917260,2026
77919960,2011
77922664,2018
77925456,2027
77928156,2006
77930856,2054
77933556,1981
77936260,2018
77939052,2061
77941852,2018
77944468,2043
77947252,1998
77950052,2013
77952668,2020
77955464,2016
77958240,2038
77960960,2031
77963664,2010
77966460,2003
77969156,1989
77971860,2025
77974656,2011
77977364,2004
77980152,2017
77982856,2053
77985556,2005
77988260,1995
77990860,2020
77993656,2006
77996360,1989
77999060,1983
78001856,2005
78004560,2012
78007256,2008
78009960,2014
78012660,2034
78015356,1988
78018156,2034
78020860,2012
78023556,1995
78026352,2025
78029056,2025
78031752,2001
78034456,1990
78037160,2028
78039856,2055
78042652,1997
78045356,1977
78048056,2013
78050756,2003
78053460,2039
78056064,2001
78058860,2022
78061556,2012
78064352,2054
78066964,2041
78069752,2044
78072460,2018
78075160,2043
78077868,2012
78080656,2059
78083356,2004
78086052,2019
78088756,2005
78091456,2009
78094156,2030
78096860,2053
78099560,1992
78102260,1998
78105056,1986
78107760,2034
78110456,1979
78113252,2048
78115956,2031
78118664,1987
78121368,2041
78124164,2017
78126864,2030
78129660,2027
78132364,2041
78135152,1989
78137856,2016
78140652,2021
78143360,2025
78146064,2023
78148852,2042
78151560,2029
78154252,2029
78156956,2023
78159664,2018
78162452,2048
78165164,2075
78167864,2046
78170660,2036
78173452,2050
78176160,2021
78178864,1982
78181660,2022
78184360,2018
78187156,2044
78189860,2022
78192560,2017
78195264,1986
78197960,2037
78200668,2019
78203452,2025
78206156,2006
78208760,1965
78211556,2015
78214260,1981
78216960,2037
78219652,2039
78222452,2066
78225140,2045
78227856,2001
78230652,2003
78233352,2068
78236056,2018
78238852,2062
78241552,2034
78244256,2005
78247052,2022
78249664,1965
78252460,2031
78255168,2023
78257956,2004
78260660,2052
78263364,2014
78266156,2038
78268860,2019
78271652,2025
78274352,2021
78277056,2062
78279760,2023
78282460,1999
78285256,2026
78288052,2030
78290664,2025
78293464,2040
78296160,2006
78298856,2040
78301652,2029
78304356,2025
78307056,2013
78309852,1993
78312556,1977
78315256,2024
78317960,1993
78320756,2022
78323452,2051
78326160,1989
78328952,2038
78331664,2006
78334368,2022
78337156,2053
78339864,1994
78342568,2016
78345360,2060
78347964,2030
78350764,2029
78353552,2056
78356168,2029
78358964,2004
78361752,2008
78364440,2029
78367152,1996
78369856,2056
78372556,2042
78375260,2028
78377960,2063
78380660,2070
78383456,2007
78386156,2049
78388952,1989
78391656,2062
78394364,2034
78397164,2022
78399952,2044
78402656,1971
78405364,2005
78408068,2031
78410860,2026
78413560,2059
78416252,1996
78419052,2006
78421664,2018
78424464,2011
78427168,2017
78429960,2013
78432664,2019
78435368,1999
78438160,2023
78440852,2024
78443568,2030
78446256,2018
78448960,2040
78451652,2017
78454356,2013
78457060,2043
78459760,2007
78462556,2023
78465260,2008
78468040,2019
78470764,2052
78473460,2004
78476240,2052
78478956,2016
78481660,2005
78484356,2031
78487152,2007
78489856,2009
78492564,2016
78495264,2061
78498052,2035
78500760,2012
78503452,2000
78506160,2051
78508856,2002
78511560,2027
78514356,2049
78517056,2003
78519760,2015
78522556,2049
78525252,2043
78527960,2040
78530756,2029
78533464,2042
78536252,2002
78538956,1989
78541656,2024
78544360,2016
78547152,2054
78549864,2005
78552652,2037
78555356,1993
78557960,1949
78560760,2014
78563464,2018
78566160,2029
78568864,2021
78571660,2010
78574356,2010
78577060,2057
78579856,2006
78582556,2046
78585260,2015
78588056,2037
78590660,2004
78593364,1991
78596160,1998
78598860,2023
78601656,2038
78604360,2022
78607060,2033
78609856,1997
78612560,2051
78615352,2016
78618056,2038
78620760,2042
78623460,2007
78626160,2029
78628956,2012
78631656,2006
78634360,2016
78637140,2025
78639764,2021
78642556,1997
78645260,2004
78647956,1982
78650660,2016
78653356,2016
78656056,2027
78658852,2005
78661464,2035
78664260,2036
78666964,2052
78669752,2013
78672456,2043
78675156,2017
78677856,2017
78680556,2028
78683260,2044
78685956,2037
78688752,2016
78691464,1992
78694152,2037
78696856,2036
78699652,2033
78702264,2010
78705060,2003
78707764,2058
78710464,2017
78713256,2034
78715960,2009
78718752,2008
78721456,1993
78724164,2041
78726864,2002
78729656,2044
78732452,2028
78735064,2034
78737864,2018
78740564,2038
78743260,2061
78746060,2016
78748852,2021
78751468,2021
78754264,1978
78756964,2017
78759752,2017
78762456,2012
78765252,2054
78767960,2020
78770664,2041
78773452,2022
78776160,2034
78778852,2005
78781564,2059
78784264,2025
78786964,2034
78789760,2039
78792456,2032
78795252,2023
78797956,2046
78800652,1997
78803356,2050
78806152,2025
78808764,2025
78811560,2029
78814264,2010
78817052,2015
78819756,2042
78822552,2051
78825164,2005
78827960,1992
78830564,2024
78833340,2032
78836064,2035
78838764,2057
78841464,2029
78844264,2039
78846960,2056
78849664,2030
78852456,2027
78855164,2028
78857864,2039
78860660,2036
78863356,2019
78866152,2026
78868852,2050
78871564,2031
78874264,2014
78876956,2046
78879664,2031
78882368,2021
78885152,2040
78887856,2030
78890560,2040
78893260,2039
78896040,2030
78898752,2034
78901456,2030
78904160,2049
78906856,2027
78909560,2030
78912256,2042
78914956,1999
78917752,2045
78920460,2032
78923164,2055
78925960,2027
78928656,2015
78931452,2018
78934164,2043
78936864,2021
78939564,2022
78942360,2012
78945060,2018
78947752,2000
78950540,2040
78953164,2011
78955856,2020
78958552,2007
78961256,2007
78963960,2003
78966656,2030
78969452,2037
78972156,2007
78974864,2055
78977652,2034
78980352,2006
78983060,2000
78985764,1986
78988556,2021
78991252,2027
78993956,2044
78996660,2032
78999356,2026
79002152,2000
79004852,2056
79007560,2028
79010252,2031
79013052,2030
79015664,2010
79018464,2021
79021240,2042
79023960,2022
79026652,2013
79029356,2000
79032056,2048
79034760,2025
79037556,2033
79040264,2037
79042968,2031
79045764,2027
79048460,2017
79051256,2031
79053960,2015
79056656,2019
79059356,2037
79062152,2008
79064860,2042
79067556,2043
79070352,2025
79072968,2031
79075764,2009
79078468,2043
79081160,2031
79083956,2031
79086752,2010
79089452,2004
79092152,2037
79094952,2025
79097568,2053
